source,destination,start,fin,AP
42:b0:02:de:a7:b0,00:40:96:a1:2b:89,1093885187,1093885207,0
b6:93:c7:a9:38:16,0b:a7:36:4f:f7:96,1093885309,1093885809,1
cf:3e:79:9f:43:02,3e:f5:99:9c:87:fa,1093885574,1093885603,0
11:7e:5d:6b:a8:ad,8a:17:32:cc:a8:ad,1093885366,1093886051,1
6d:d3:23:45:a7:b0,6e:92:41:4a:a7:b0,1093885520,1093885893,1
25:84:b1:64:80:db,b5:11:32:0c:80:db,1093885561,1093885864,1
11:7e:5d:6b:a8:ad,98:86:55:8b:a8:ad,1093885305,1093886052,1
ff:ff:ff:ff:ff:ff,55:da:37:dd:29:3f,1093885275,1093885461,0
11:7e:5d:6b:a8:ad,47:fe:c7:cd:a8:ad,1093885770,1093885975,0
12:31:8c:2a:b6:b0,41:8a:f2:b3:80:db,1093885388,1093885846,1
6d:d3:23:45:a7:b0,fe:ae:c3:6a:a7:b0,1093885313,1093885980,1
11:7e:5d:6b:a8:ad,8b:17:0c:3f:a8:ad,1093885644,1093886060,1
12:31:8c:2a:b6:b0,e8:33:aa:b9:80:db,1093885435,1093886013,1
12:31:8c:2a:b6:b0,a5:6f:f7:b8:80:db,1093885401,1093885596,1
12:31:8c:2a:b6:b0,fe:0c:a8:6b:80:db,1093885283,1093886059,1
12:31:8c:2a:b6:b0,fe:0c:68:ad:80:db,1093885333,1093885985,1
25:84:b1:64:80:db,4f:d4:4d:6a:80:db,1093885342,1093886074,1
25:84:b1:64:80:db,fa:c9:f6:b8:80:db,1093885826,1093886042,1
12:31:8c:2a:b6:b0,45:cf:f6:b8:80:db,1093885441,1093885500,0
11:7e:5d:6b:a8:ad,47:07:2c:cd:a8:ad,1093885486,1093885872,1
11:7e:5d:6b:a8:ad,41:8a:3f:65:a8:ad,1093885316,1093885930,1
11:7e:5d:6b:a8:ad,07:7f:a2:9b:a8:ad,1093885802,1093885873,0
25:84:b1:64:80:db,67:bf:74:c4:80:db,1093885316,1093885889,1
11:7e:5d:6b:a8:ad,08:d9:61:0d:a8:ad,1093885419,1093885532,1
6d:d3:23:45:a7:b0,b1:c6:a2:80:a7:b0,1093885275,1093885430,1
11:7e:5d:6b:a8:ad,75:b5:a0:76:a8:ad,1093885439,1093886045,1
11:7e:5d:6b:a8:ad,98:a1:a0:98:a8:ad,1093885351,1093886057,1
12:31:8c:2a:b6:b0,67:b0:7f:d0:80:db,1093885308,1093886018,1
25:84:b1:64:80:db,02:fb:1f:4b:80:db,1093885457,1093885891,1
6d:d3:23:45:a7:b0,67:12:14:8c:a7:b0,1093885242,1093886105,1
6d:d3:23:45:a7:b0,a9:11:32:0c:a7:b0,1093885769,1093885910,1
6d:d3:23:45:a7:b0,46:11:32:de:a7:b0,1093885598,1093886025,1
11:7e:5d:6b:a8:ad,ad:b5:a0:98:a8:ad,1093885457,1093885924,1
11:7e:5d:6b:a8:ad,8b:17:32:0c:a8:ad,1093885721,1093885894,1
25:84:b1:64:80:db,45:cf:f6:b8:80:db,1093885576,1093885771,0
6d:d3:23:45:a7:b0,09:d9:61:0d:a7:b0,1093885420,1093885477,1
6d:d3:23:45:a7:b0,58:11:0c:3f:a7:b0,1093885378,1093885968,1
6d:d3:23:45:a7:b0,48:05:2a:3e:a7:b0,1093885438,1093885824,1
25:84:b1:64:80:db,45:0d:43:aa:80:db,1093885252,1093885817,0
12:31:8c:2a:b6:b0,96:e4:6a:10:80:db,1093885200,1093885443,1
12:31:8c:2a:b6:b0,d9:c7:bd:e2:80:db,1093885443,1093886044,1
52:75:fc:df:b7:2d,b5:11:0c:3f:a7:b0,1093885525,1093886036,1
11:7e:5d:6b:a8:ad,75:b5:a0:98:a8:ad,1093885721,1093886045,1
12:31:8c:2a:b6:b0,cb:c7:b8:a7:80:db,1093885443,1093886044,1
12:31:8c:2a:b6:b0,d9:77:ee:22:80:db,1093885428,1093886044,1
12:31:8c:2a:b6:b0,09:d9:a2:80:80:db,1093885291,1093885430,1
12:31:8c:2a:b6:b0,13:d9:a2:80:80:db,1093885431,1093885476,1
25:84:b1:64:80:db,13:d9:00:61:80:db,1093885266,1093885539,1
6d:d3:23:45:a7:b0,ab:c6:00:c6:a7:b0,1093885242,1093885275,1
11:7e:5d:6b:a8:ad,cb:5e:d6:a6:a8:ad,1093885289,1093886044,1
11:7e:5d:6b:a8:ad,66:fc:2f:eb:a8:ad,1093885561,1093885611,1
6d:d3:23:45:a7:b0,6f:92:98:ee:a7:b0,1093885944,1093886046,1
12:31:8c:2a:b6:b0,82:a1:c5:eb:80:db,1093885386,1093886018,1
6d:d3:23:45:a7:b0,72:75:1a:21:a7:b0,1093885505,1093885892,1
12:31:8c:2a:b6:b0,ad:9e:2b:4a:80:db,1093885392,1093885989,1
12:31:8c:2a:b6:b0,d9:c7:b8:a7:80:db,1093885359,1093885763,1
6d:d3:23:45:a7:b0,1a:43:85:37:a7:b0,1093885269,1093885434,1
12:31:8c:2a:b6:b0,37:f0:73:65:80:db,1093885263,1093885460,1
11:7e:5d:6b:a8:ad,89:61:51:57:a8:ad,1093886376,1093886436,1
11:7e:5d:6b:a8:ad,cb:c7:bd:12:a8:ad,1093885297,1093886044,1
52:75:fc:df:b7:2d,59:11:32:cc:a7:b0,1093885275,1093885802,1
52:75:fc:df:b7:2d,69:eb:32:cc:a7:b0,1093885307,1093885674,1
25:84:b1:64:80:db,cb:77:ee:22:80:db,1093885337,1093886044,1
52:75:fc:df:b7:2d,96:e4:aa:7c:a7:b0,1093885285,1093885430,1
25:84:b1:64:80:db,6e:9e:f2:b3:80:db,1093885235,1093886058,1
11:7e:5d:6b:a8:ad,f3:46:ba:6b:a8:ad,1093885297,1093885797,1
12:31:8c:2a:b6:b0,4e:5f:68:ad:80:db,1093885308,1093886011,1
25:84:b1:64:80:db,92:59:28:98:80:db,1093885478,1093885778,1
25:84:b1:64:80:db,44:0d:43:aa:80:db,1093885313,1093885826,1
12:31:8c:2a:b6:b0,52:16:a8:c1:80:db,1093885390,1093885856,1
12:31:8c:2a:b6:b0,0c:7d:f5:af:80:db,1093885747,1093886091,1
25:84:b1:64:80:db,cb:5e:60:e2:80:db,1093885595,1093885648,1
25:84:b1:64:80:db,cb:c7:bd:e2:80:db,1093885286,1093886044,1
11:7e:5d:6b:a8:ad,d9:77:ee:00:a8:ad,1093885722,1093886043,1
ff:ff:ff:ff:ff:ff,4a:f5:64:6f:e3:fe,1093885433,1093885740,0
12:31:8c:2a:b6:b0,a9:59:f9:ad:80:db,1093885430,1093885431,1
12:31:8c:2a:b6:b0,67:bf:74:c4:80:db,1093885385,1093885901,1
11:7e:5d:6b:a8:ad,c5:50:9c:77:a8:ad,1093885477,1093885513,1
25:84:b1:64:80:db,ab:c6:a2:00:80:db,1093885276,1093885529,1
12:31:8c:2a:b6:b0,c4:50:21:ae:80:db,1093885421,1093885583,1
6d:d3:23:45:a7:b0,d9:50:21:9e:a7:b0,1093885275,1093885477,1
ff:ff:ff:ff:ff:ff,36:35:e9:b3:54:a8,1093885256,1093885624,0
6d:d3:23:45:a7:b0,8b:17:0c:3f:a7:b0,1093885524,1093886051,1
52:75:fc:df:b7:2d,ab:0b:be:91:a7:b0,1093885285,1093885671,0
11:7e:5d:6b:a8:ad,0c:be:74:99:a8:ad,1093885307,1093886021,1
6d:d3:23:45:a7:b0,06:12:d3:ff:a7:b0,1093885301,1093885509,1
25:84:b1:64:80:db,ad:b5:80:8a:80:db,1093885384,1093885923,1
12:31:8c:2a:b6:b0,02:e9:80:8a:80:db,1093885338,1093886002,1
12:31:8c:2a:b6:b0,c1:c2:f2:4f:80:db,1093885403,1093885764,1
12:31:8c:2a:b6:b0,06:12:ef:8e:80:db,1093885551,1093885598,1
11:7e:5d:6b:a8:ad,6d:03:32:1e:a8:ad,1093885547,1093886035,1
12:31:8c:2a:b6:b0,f4:4c:f6:b8:80:db,1093885401,1093886005,1
12:31:8c:2a:b6:b0,d8:fe:32:cc:80:db,1093885443,1093885875,1
12:31:8c:2a:b6:b0,e8:03:b1:b9:80:db,1093885450,1093886015,1
6d:d3:23:45:a7:b0,78:17:32:de:a7:b0,1093885357,1093886025,1
12:31:8c:2a:b6:b0,b3:f2:2a:4a:80:db,1093885864,1093885953,1
25:84:b1:64:80:db,e2:0e:7f:d0:80:db,1093885309,1093886040,1
25:84:b1:64:80:db,41:a1:80:8a:80:db,1093885498,1093885777,1
11:7e:5d:6b:a8:ad,e2:0e:7f:8d:a8:ad,1093885323,1093885934,1
ff:ff:ff:ff:ff:ff,fb:c2:49:75:e2:62,1093885200,1093885357,0
11:7e:5d:6b:a8:ad,28:ea:32:cc:a8:ad,1093885372,1093885997,1
12:31:8c:2a:b6:b0,72:03:32:de:80:db,1093885490,1093885993,1
6d:d3:23:45:a7:b0,4f:5f:a8:92:a7:b0,1093885800,1093885912,1
6d:d3:23:45:a7:b0,d9:c7:bd:22:a7:b0,1093885428,1093885963,1
12:31:8c:2a:b6:b0,37:49:f6:b8:80:db,1093885442,1093886004,1
25:84:b1:64:80:db,67:3d:21:bd:80:db,1093885288,1093885913,1
11:7e:5d:6b:a8:ad,5f:7d:f5:2f:a8:ad,1093885425,1093885733,1
11:7e:5d:6b:a8:ad,75:92:55:8b:a8:ad,1093885276,1093886059,1
11:7e:5d:6b:a8:ad,ac:9e:f2:b3:a8:ad,1093885316,1093886042,1
6d:d3:23:45:a7:b0,bc:52:3c:ba:a7:b0,1093885479,1093885502,1
eb:b5:3f:41:a7:b0,00:40:96:a1:2b:89,1093885187,1093885207,0
11:7e:5d:6b:a8:ad,bd:cf:f6:b8:a8:ad,1093885896,1093885934,1
6d:d3:23:45:a7:b0,82:a1:f1:d6:a7:b0,1093885335,1093886046,1
6d:d3:23:45:a7:b0,e2:0e:7f:0d:a7:b0,1093885611,1093886018,1
11:7e:5d:6b:a8:ad,67:3d:c1:c3:a8:ad,1093885336,1093885930,1
12:31:8c:2a:b6:b0,3a:30:0c:c5:80:db,1093885411,1093886009,0
12:31:8c:2a:b6:b0,a3:05:83:d3:80:db,1093885434,1093885588,1
6d:d3:23:45:a7:b0,82:3b:c0:6d:a7:b0,1093885341,1093885470,1
6d:d3:23:45:a7:b0,83:86:55:8b:a7:b0,1093885608,1093885903,1
11:7e:5d:6b:a8:ad,82:86:98:ee:a8:ad,1093885362,1093886060,1
6d:d3:23:45:a7:b0,61:54:ab:b9:a7:b0,1093885570,1093885669,1
52:75:fc:df:b7:2d,6b:93:b8:8a:29:3f,1093885215,1093885581,0
11:7e:5d:6b:a8:ad,39:63:f6:b8:a8:ad,1093885905,1093886040,1
11:7e:5d:6b:a8:ad,71:92:55:8b:a8:ad,1093885769,1093886032,1
6d:d3:23:45:a7:b0,ad:9e:f2:b3:a7:b0,1093885279,1093886056,1
11:7e:5d:6b:a8:ad,54:97:31:0b:a8:ad,1093886042,1093886044,1
25:84:b1:64:80:db,6e:9e:3f:8b:80:db,1093885288,1093885979,1
12:31:8c:2a:b6:b0,2f:3d:58:aa:80:db,1093885259,1093886017,1
12:31:8c:2a:b6:b0,6d:83:d3:d8:80:db,1093885417,1093886016,1
12:31:8c:2a:b6:b0,95:03:32:de:80:db,1093885363,1093885993,1
6d:d3:23:45:a7:b0,82:36:06:8b:a7:b0,1093885345,1093885794,1
6d:d3:23:45:a7:b0,6e:9e:3f:65:a7:b0,1093885338,1093885896,1
6d:d3:23:45:a7:b0,ca:36:43:ea:a7:b0,1093885401,1093885749,1
12:31:8c:2a:b6:b0,79:17:32:cc:80:db,1093885385,1093886044,1
12:31:8c:2a:b6:b0,58:11:0c:3f:80:db,1093885398,1093886040,1
11:7e:5d:6b:a8:ad,0c:b1:7f:8d:a8:ad,1093885316,1093885899,1
11:7e:5d:6b:a8:ad,5b:ff:0c:3f:a8:ad,1093885500,1093885866,1
11:7e:5d:6b:a8:ad,c4:fe:32:0c:a8:ad,1093885471,1093885811,1
6d:d3:23:45:a7:b0,6c:03:9b:d8:a7:b0,1093885547,1093885945,1
6d:d3:23:45:a7:b0,a8:59:f1:e1:a7:b0,1093885288,1093885648,1
11:7e:5d:6b:a8:ad,7d:0e:30:0b:a8:ad,1093885297,1093885910,1
6d:d3:23:45:a7:b0,cb:77:ee:12:a7:b0,1093885649,1093886044,1
6d:d3:23:45:a7:b0,d9:77:ee:22:a7:b0,1093885362,1093886061,1
11:7e:5d:6b:a8:ad,b1:c6:a2:00:a8:ad,1093885229,1093885514,0
c6:e0:d8:41:c9:bb,91:f6:25:2e:ae:a9,1093885604,1093885623,0
10:9d:79:d7:b1:54,24:2a:dc:04:92:be,1093885796,1093885817,0
c1:8e:d4:b5:f8:23,e0:39:d4:08:98:79,1093885743,1093885842,1
12:31:8c:2a:b6:b0,2b:8e:61:0d:80:db,1093885266,1093885274,1
12:31:8c:2a:b6:b0,9b:03:b1:b9:80:db,1093886006,1093886013,1
11:7e:5d:6b:a8:ad,19:27:6b:10:a8:ad,1093885290,1093886040,1
11:7e:5d:6b:a8:ad,a9:74:6b:10:a8:ad,1093885636,1093886040,1
12:31:8c:2a:b6:b0,78:17:32:0c:80:db,1093885355,1093886011,1
12:31:8c:2a:b6:b0,91:ff:32:de:80:db,1093885977,1093886018,1
6d:d3:23:45:a7:b0,47:4f:44:0d:a7:b0,1093885493,1093885684,1
25:84:b1:64:80:db,95:03:32:de:80:db,1093885480,1093886007,1
11:7e:5d:6b:a8:ad,75:2f:0f:8a:a8:ad,1093885469,1093885701,1
25:84:b1:64:80:db,ad:9e:3f:8b:80:db,1093885306,1093885801,1
11:7e:5d:6b:a8:ad,0c:71:13:8d:a8:ad,1093885460,1093885934,1
6d:d3:23:45:a7:b0,c5:fe:32:0c:a7:b0,1093885289,1093886057,1
6d:d3:23:45:a7:b0,ad:9e:f2:ee:a7:b0,1093885572,1093885908,1
6d:d3:23:45:a7:b0,47:ff:32:0c:a7:b0,1093885380,1093885772,1
11:7e:5d:6b:a8:ad,d6:11:69:65:a8:ad,1093885307,1093885611,1
11:7e:5d:6b:a8:ad,a9:11:0c:3f:a8:ad,1093885372,1093885701,1
12:31:8c:2a:b6:b0,a0:1a:2b:b6:80:db,1093885422,1093885497,1
11:7e:5d:6b:a8:ad,64:88:6b:8b:a8:ad,1093885341,1093886041,1
11:7e:5d:6b:a8:ad,d0:1b:2b:b6:a8:ad,1093885384,1093885951,1
11:7e:5d:6b:a8:ad,02:c2:d3:71:a8:ad,1093885737,1093885990,1
12:31:8c:2a:b6:b0,cb:a1:80:8a:80:db,1093885393,1093886009,1
12:31:8c:2a:b6:b0,74:9e:f2:b3:80:db,1093885975,1093886010,1
12:31:8c:2a:b6:b0,74:9e:3f:8b:80:db,1093885450,1093885930,1
12:31:8c:2a:b6:b0,d4:1b:eb:da:80:db,1093885395,1093886014,1
12:31:8c:2a:b6:b0,cb:f6:6a:bb:80:db,1093885355,1093885991,1
11:7e:5d:6b:a8:ad,83:a1:80:8a:a8:ad,1093885334,1093886027,1
11:7e:5d:6b:a8:ad,74:b5:a0:98:a8:ad,1093885419,1093886044,1
11:7e:5d:6b:a8:ad,82:f6:2f:ea:a8:ad,1093885295,1093886052,1
11:7e:5d:6b:a8:ad,82:36:43:da:a8:ad,1093885343,1093885706,1
25:84:b1:64:80:db,82:3b:f9:ea:80:db,1093885576,1093885700,1
25:84:b1:64:80:db,67:7c:79:8d:80:db,1093885432,1093885505,1
11:7e:5d:6b:a8:ad,47:ad:74:44:a8:ad,1093885331,1093885736,1
11:7e:5d:6b:a8:ad,47:ad:74:99:a8:ad,1093885344,1093886063,1
25:84:b1:64:80:db,67:bf:74:99:80:db,1093885471,1093885611,0
25:84:b1:64:80:db,8c:39:13:8d:80:db,1093885329,1093885341,1
25:84:b1:64:80:db,8c:74:0d:c5:80:db,1093885642,1093885979,1
6d:d3:23:45:a7:b0,02:c2:2b:4a:a7:b0,1093885333,1093886042,1
11:7e:5d:6b:a8:ad,72:03:32:0c:a8:ad,1093885560,1093885970,1
6d:d3:23:45:a7:b0,61:98:eb:da:a7:b0,1093885861,1093885961,1
6d:d3:23:45:a7:b0,df:35:79:8d:a7:b0,1093885341,1093885653,1
12:31:8c:2a:b6:b0,94:60:85:8c:80:db,1093885410,1093885987,1
12:31:8c:2a:b6:b0,2e:01:74:99:80:db,1093885322,1093885648,1
12:31:8c:2a:b6:b0,40:86:55:8b:80:db,1093885389,1093886490,1
12:31:8c:2a:b6:b0,47:2f:21:e0:80:db,1093885438,1093885762,1
6d:d3:23:45:a7:b0,2e:01:74:99:a7:b0,1093885681,1093885840,1
12:31:8c:2a:b6:b0,0c:b1:7f:8d:80:db,1093885432,1093885916,1
6d:d3:23:45:a7:b0,47:2f:0d:98:a7:b0,1093885484,1093886042,1
12:31:8c:2a:b6:b0,d8:11:32:cc:80:db,1093885416,1093885444,1
25:84:b1:64:80:db,38:2e:21:e0:80:db,1093885338,1093885355,1
12:31:8c:2a:b6:b0,60:25:f7:b8:80:db,1093885416,1093885451,1
25:84:b1:64:80:db,2e:30:20:e0:80:db,1093885505,1093885917,0
c6:a3:fc:60:f4:a1,25:84:b1:64:80:db,1093885355,1093885857,1
12:31:8c:2a:b6:b0,20:a2:db:b8:80:db,1093885215,1093885430,1
12:31:8c:2a:b6:b0,99:1e:f7:b8:80:db,1093885651,1093886013,1
12:31:8c:2a:b6:b0,47:a2:53:a8:80:db,1093885396,1093885447,1
12:31:8c:2a:b6:b0,e2:30:20:e0:80:db,1093885387,1093885468,1
d5:1b:ca:0d:8d:1d,28:dd:42:7a:5e:e0,1093885614,1093885763,1
11:7e:5d:6b:a8:ad,99:1e:f7:b8:a8:ad,1093885505,1093886042,1
11:7e:5d:6b:a8:ad,67:b0:7f:0d:a8:ad,1093885291,1093885461,1
25:84:b1:64:80:db,cb:a1:80:8a:80:db,1093885362,1093885992,1
12:31:8c:2a:b6:b0,ac:b5:a0:98:80:db,1093885985,1093886007,1
25:84:b1:64:80:db,13:d9:a2:80:80:db,1093885235,1093885513,1
25:84:b1:64:80:db,d9:50:21:9e:80:db,1093885476,1093885477,1
11:7e:5d:6b:a8:ad,2d:59:f1:e1:a8:ad,1093885286,1093885289,1
11:7e:5d:6b:a8:ad,ab:c6:a2:80:a8:ad,1093885300,1093885514,1
6d:d3:23:45:a7:b0,cb:f6:6a:8b:a7:b0,1093885306,1093886006,1
6d:d3:23:45:a7:b0,47:a2:7f:8d:a7:b0,1093885188,1093885877,1
12:31:8c:2a:b6:b0,5a:10:0c:3f:80:db,1093885419,1093885992,1
12:31:8c:2a:b6:b0,6d:83:5d:cb:80:db,1093885444,1093885907,1
6d:d3:23:45:a7:b0,47:ad:74:99:a7:b0,1093885338,1093885719,1
12:31:8c:2a:b6:b0,0c:3c:0d:98:80:db,1093885397,1093886018,1
6d:d3:23:45:a7:b0,82:33:43:8a:a7:b0,1093885309,1093885866,1
12:31:8c:2a:b6:b0,83:46:39:8b:80:db,1093885384,1093885619,1
11:7e:5d:6b:a8:ad,96:e4:6a:10:a8:ad,1093885432,1093885654,1
11:7e:5d:6b:a8:ad,a0:1a:eb:da:a8:ad,1093885514,1093886052,1
11:7e:5d:6b:a8:ad,72:75:1a:a3:a8:ad,1093885502,1093885873,1
12:31:8c:2a:b6:b0,6d:03:9b:d8:80:db,1093885404,1093886493,1
25:84:b1:64:80:db,76:62:f6:b8:80:db,1093885463,1093886060,0
25:84:b1:64:80:db,0c:3c:0d:98:80:db,1093885345,1093885783,1
11:7e:5d:6b:a8:ad,46:b3:95:cb:a8:ad,1093885778,1093885906,1
6d:d3:23:45:a7:b0,2e:30:0c:98:a7:b0,1093885286,1093885958,1
25:84:b1:64:80:db,37:f0:73:65:80:db,1093885332,1093885753,1
12:31:8c:2a:b6:b0,d5:46:39:8b:80:db,1093885423,1093886009,1
12:31:8c:2a:b6:b0,ac:b5:80:8a:80:db,1093885352,1093885411,1
25:84:b1:64:80:db,47:2f:0d:98:80:db,1093885262,1093886053,0
25:84:b1:64:80:db,5f:71:13:8d:80:db,1093885480,1093885696,0
12:31:8c:2a:b6:b0,ad:92:41:a4:80:db,1093885988,1093886010,1
12:31:8c:2a:b6:b0,02:ce:98:b3:80:db,1093885352,1093886015,1
64:6b:69:16:b6:b0,00:40:96:a1:2b:89,1093885854,1093885874,0
ff:ff:ff:ff:ff:ff,8d:be:d6:70:41:3f,1093885316,1093885883,0
47:c7:66:f6:fc:0b,25:84:b1:64:80:db,1093886091,1093886495,1
ff:ff:ff:ff:ff:ff,8d:be:d6:70:c7:42,1093885316,1093886430,0
12:31:8c:2a:b6:b0,67:3d:c1:c3:80:db,1093885283,1093885494,1
f3:5a:15:8a:15:71,11:7e:5d:6b:a8:ad,1093885346,1093885760,0
79:35:cd:a8:b6:b0,00:40:96:a1:2b:89,1093886243,1093886260,0
12:31:8c:2a:b6:b0,99:f6:2f:da:80:db,1093885398,1093885986,1
12:31:8c:2a:b6:b0,64:98:eb:da:80:db,1093885433,1093885994,1
25:84:b1:64:80:db,48:05:2a:3e:80:db,1093885273,1093885284,1
12:31:8c:2a:b6:b0,13:d9:61:34:80:db,1093885421,1093885430,1
6d:d3:23:45:a7:b0,8a:17:32:cc:a7:b0,1093885548,1093886057,1
12:31:8c:2a:b6:b0,43:c0:ef:50:80:db,1093885541,1093885570,0
12:31:8c:2a:b6:b0,ab:c6:a2:80:80:db,1093885276,1093885532,1
12:31:8c:2a:b6:b0,99:8e:73:65:80:db,1093885300,1093885615,1
25:84:b1:64:80:db,6e:52:f4:b3:80:db,1093885583,1093885740,1
c6:e0:58:09:86:14,28:06:d9:91:c9:8b,1093885485,1093885491,1
11:7e:5d:6b:a8:ad,fe:2c:ba:6b:a8:ad,1093885290,1093885842,1
12:31:8c:2a:b6:b0,81:5b:f7:b8:80:db,1093885291,1093886045,1
12:31:8c:2a:b6:b0,d9:77:ee:12:80:db,1093885648,1093885761,0
11:7e:5d:6b:a8:ad,de:59:f1:e1:a8:ad,1093885649,1093885910,1
11:7e:5d:6b:a8:ad,01:82:7a:1e:a8:ad,1093885374,1093885492,1
41:1d:72:9e:51:c7,e0:39:d4:08:98:79,1093885742,1093885839,1
12:31:8c:2a:b6:b0,41:a1:80:8a:80:db,1093885389,1093885993,1
11:7e:5d:6b:a8:ad,47:11:32:0c:a8:ad,1093885403,1093886531,1
11:7e:5d:6b:a8:ad,0f:4f:44:cd:a8:ad,1093885501,1093885779,0
11:7e:5d:6b:a8:ad,b6:87:57:2b:a8:ad,1093885299,1093885522,1
12:31:8c:2a:b6:b0,6c:03:9b:d8:80:db,1093885412,1093885984,1
25:84:b1:64:80:db,cf:b5:c3:6a:80:db,1093885367,1093885480,1
25:84:b1:64:80:db,4f:5f:a8:6b:80:db,1093885483,1093886054,0
11:7e:5d:6b:a8:ad,ad:92:55:8b:a8:ad,1093885367,1093885783,1
25:84:b1:64:80:db,82:f6:2f:ea:80:db,1093885240,1093886052,1
25:84:b1:64:80:db,c5:fe:32:cc:80:db,1093885319,1093885911,1
25:84:b1:64:80:db,0f:ff:32:0c:80:db,1093885365,1093885699,1
25:84:b1:64:80:db,5b:ff:32:cc:80:db,1093885246,1093886035,1
12:31:8c:2a:b6:b0,6e:b5:94:a5:80:db,1093885392,1093886001,1
25:84:b1:64:80:db,8f:dd:ba:3d:80:db,1093885479,1093885834,1
6d:d3:23:45:a7:b0,ad:b5:a0:98:a7:b0,1093885338,1093886056,1
6d:d3:23:45:a7:b0,6e:9e:f2:ee:a7:b0,1093885186,1093886009,1
25:84:b1:64:80:db,55:5f:a8:c1:80:db,1093885791,1093886018,1
25:84:b1:64:80:db,55:5f:68:ad:80:db,1093885350,1093885806,1
25:84:b1:64:80:db,78:17:32:cc:80:db,1093885377,1093885991,1
11:7e:5d:6b:a8:ad,58:11:0c:3f:a8:ad,1093885627,1093886051,1
11:7e:5d:6b:a8:ad,ca:1b:1d:ba:a8:ad,1093885367,1093885919,1
25:84:b1:64:80:db,5f:3c:0d:c5:80:db,1093885289,1093885749,1
11:7e:5d:6b:a8:ad,3a:01:74:c4:a8:ad,1093885472,1093886057,1
11:7e:5d:6b:a8:ad,b9:cf:f6:b8:a8:ad,1093885377,1093885720,0
25:84:b1:64:80:db,67:12:14:8c:80:db,1093885298,1093885972,1
12:31:8c:2a:b6:b0,2f:ce:f6:b8:80:db,1093885451,1093885651,1
25:84:b1:64:80:db,82:a1:80:8a:80:db,1093885356,1093886046,1
25:84:b1:64:80:db,02:ce:55:65:80:db,1093885680,1093886042,1
11:7e:5d:6b:a8:ad,67:7c:79:8d:a8:ad,1093885323,1093885789,1
6d:d3:23:45:a7:b0,0c:3c:21:bd:a7:b0,1093885372,1093885880,1
11:7e:5d:6b:a8:ad,b8:e4:74:99:a8:ad,1093885324,1093885468,1
12:31:8c:2a:b6:b0,a0:1a:1d:ba:80:db,1093885406,1093885985,1
12:31:8c:2a:b6:b0,a9:74:6b:10:80:db,1093885428,1093885574,1
6d:d3:23:45:a7:b0,72:83:d3:e4:a7:b0,1093885753,1093885796,1
12:31:8c:2a:b6:b0,ca:1b:eb:da:80:db,1093885386,1093886018,1
11:7e:5d:6b:a8:ad,0d:f0:f7:b8:a8:ad,1093885363,1093885896,1
25:84:b1:64:80:db,85:ff:32:0c:80:db,1093885517,1093885822,1
25:84:b1:64:80:db,82:86:98:ee:80:db,1093885435,1093885856,1
25:84:b1:64:80:db,0c:3c:8d:d0:80:db,1093885328,1093885567,0
c6:e0:58:09:c9:bb,e4:f7:25:2e:ae:a9,1093885483,1093885882,1
12:31:8c:2a:b6:b0,7d:9d:ba:3d:80:db,1093885352,1093885444,0
12:31:8c:2a:b6:b0,96:86:de:10:80:db,1093885442,1093885602,1
12:31:8c:2a:b6:b0,3a:e4:6a:10:80:db,1093885428,1093885434,1
25:84:b1:64:80:db,27:26:6b:10:80:db,1093885287,1093885648,1
12:31:8c:2a:b6:b0,58:11:32:0c:80:db,1093885444,1093885891,1
25:84:b1:64:80:db,02:a8:a3:ea:80:db,1093885546,1093885596,0
6d:d3:23:45:a7:b0,83:8a:3f:8b:a7:b0,1093885568,1093885943,1
12:31:8c:2a:b6:b0,18:ce:55:8b:80:db,1093885402,1093886023,1
6d:d3:23:45:a7:b0,7e:68:85:12:a7:b0,1093886104,1093886424,0
25:84:b1:64:80:db,67:b0:7f:d0:80:db,1093885310,1093885930,1
12:31:8c:2a:b6:b0,5f:7d:79:8d:80:db,1093885289,1093886017,1
12:31:8c:2a:b6:b0,6e:52:39:8b:80:db,1093885389,1093886018,1
25:84:b1:64:80:db,b5:11:32:cc:80:db,1093885382,1093885968,1
25:84:b1:64:80:db,d8:11:32:cc:80:db,1093885585,1093885882,1
12:31:8c:2a:b6:b0,85:ff:32:0c:80:db,1093885481,1093885998,1
25:84:b1:64:80:db,06:12:82:02:80:db,1093885270,1093885551,1
12:31:8c:2a:b6:b0,74:e2:6a:8b:80:db,1093885411,1093885993,1
25:84:b1:64:80:db,37:49:f6:b8:80:db,1093885446,1093885771,1
6d:d3:23:45:a7:b0,cb:c7:bd:22:a7:b0,1093885316,1093885910,1
12:31:8c:2a:b6:b0,06:12:82:02:80:db,1093885521,1093885570,1
12:31:8c:2a:b6:b0,cb:f6:6a:8b:80:db,1093885398,1093886017,1
12:31:8c:2a:b6:b0,e7:f8:7f:8d:80:db,1093885410,1093885758,1
ba:7f:33:9d:a8:ad,00:0e:d7:87:e0:60,1093885302,1093885788,0
11:7e:5d:6b:a8:ad,72:03:32:de:a8:ad,1093885412,1093885965,1
11:7e:5d:6b:a8:ad,82:f6:2f:da:a8:ad,1093885897,1093886055,0
25:84:b1:64:80:db,6e:52:39:8b:80:db,1093885465,1093885835,1
77:c8:0f:ad:25:78,25:84:b1:64:80:db,1093886007,1093886481,1
